SMILES,des_cv,pred_cv,Err_pred_des
COCC1(OC)CC1C,49.392,42.04168,0.14881601509709635
CCC1CCOC1CCCO,49.392,46.535988,0.05782337516189052
C#CCNCCC1(C=O)CO1,49.392,43.147163,0.12643417170567545
CCCC(C)(NO)OCC,49.392,48.161156,0.024919912117679164
CCC1C=CC2CC12C,49.392,41.14144,0.16704240878654758
CCCN1CCCC1C,47.4958,42.26513,0.1101291253257032
CCC1OCC(C)C1=O,47.4958,39.707733,0.16397380075086906
CCC1C=C2OC1(N)O2,47.4958,38.241512,0.19484433784494667
CC1CC1CC1CC1=O,47.4958,39.1108,0.17654189008760054
CCC1=CCCC(C)C1,47.4958,41.730644,0.12138243326622108
C=COC1CCC(OCC)O1,47.4958,44.153675,0.07036674654715364
CCC1CCC(NO)C1,47.4958,41.586205,0.12442353789580149
CCC12CC(O)C1(O)C2,44.2439,41.339706,0.06564054206572113
C#CCC(C)CCC,44.2439,40.930874,0.07488096956078437
COCC(C)C1CC1C,44.2439,43.086548,0.026158456836705094
CC(C)c1nnoccon1,44.2439,42.455864,0.04041316537111959
CCCC(COC)COCO,44.2439,49.335472,0.11507964051391487
CCCC#CCCOCCO,51.7827,47.041107,0.09156712226797026
CCNC1CCOCC(O)C1,51.7827,45.941742,0.11279747978843559
CCCC(C)C1CC1CO,51.7827,45.491577,0.12149082322015844
CCCC(CC)OC,51.7827,43.899704,0.1522322323962986
CCC1(COC)CC1O,51.7827,42.267998,0.1837428766422141
CC(C=O)OC(C)(C)C,51.7827,44.626595,0.13819490788512317
CC12CC(C1=N)C(O)CO2,50.9253,41.042023,0.19407401222814347
CCNN1CCC(C)C1C,50.9253,44.029224,0.13541551260862572
CCCC1CCCOCCC1,50.9253,46.088566,0.09497703839906656
CCCC1CCC(=O)CC1,50.9253,43.96195,0.13673658486498086
CCCC(C)COCCCO,50.9253,50.363945,0.011023106249266695
CCCC(C)C(O)CCC,50.9253,48.329132,0.050979923926258164
CCCC(O)C1OC1CO,50.3298,44.637398,0.11310202372921645
COCC(C)C1CCC1=O,50.3298,43.143906,0.14277613581519422
CCC(O)CC(N)CO,50.3298,43.99305,0.12590454121450845
N#CCN1CCCCC1CO,50.3298,43.34105,0.13885910147991967
CCOCC1CCCCOC1,50.3298,44.91385,0.1076092319668839
C#CC#CCC(O)COC,50.3298,43.587887,0.1339546986019667
CCC12CC1CCCCC2O,50.3298,45.422043,0.09751195421639489
CCNN1CCC(O)C1C,50.3298,44.980125,0.10629238687127517
CCCC1CCC2CCC1C2,50.3298,44.19359,0.12192005021208234
COCC1CCC1CCCO,50.3298,45.86933,0.08862480359820062
COCC(C)CC(C)(C)OO,52.4868,50.206387,0.04344737026905608
CCCN=CCC#CC(C)O,52.4868,46.396355,0.11603765755784375
CCCC(C#CNCC)OC,52.4868,48.223087,0.08123399958101821
C=CN(CCCOC)NCC,52.4868,48.200676,0.08166098972778933
CCC1CCOC1CCO,52.4868,43.528698,0.17067342708015548
C#CC1CN(CCCC)CO1,52.4868,44.29428,0.15608722562893199
CC(C)(CC(O)NO)NO,52.4868,47.182816,0.10105368298776435
C#CC#CC(CC)CCC,49.2258,45.358162,0.07856932896429247
OCC1=C=CCOCCC1,49.2258,41.106823,0.1649333689339879
CCC1CCC1(C)C(C)OO,49.2258,47.77725,0.0294266749840864
C#CCC(CO)CCC,49.2258,42.79035,0.1307332360738519
CCC12CC1C2CCOO,49.2258,43.537453,0.11555621853268191
CC(CO)C(C=NO)NC=O,52.0999,44.86052,0.13895190952036973
CCCC1CC1(O)CCC,52.0999,45.791702,0.12107888363494336
CCCCCCC1CCC1C,52.0999,49.719627,0.045686702270616726
CCCC1CC1CC(O)CO,52.0999,48.53367,0.06844987191786533
CCCCC(C)COC,47.5896,44.736984,0.059941998820547134
CCN1C=NCN1CCO,47.5896,40.94575,0.13960715807265558
CCNC1(CC)CC1C=O,47.5896,44.14565,0.07236772411831932
CCCC1CC1(O)C(C)O,47.5896,45.755737,0.038534946612547645
CC(O)CC(C)C#CC#N,47.5896,43.630714,0.08318804073781018
CCC#CC(C)COC,47.5896,42.9532,0.09742462021228766
CC1CC1C1CCCCC1,47.5896,42.587273,0.10511387689657044
COCC1=COCCC1,47.5896,39.38112,0.17248477031927006
COCC1CC1CCC=O,47.5896,42.939312,0.09771647626369681
CC1=CCC(C)CCC1=O,43.5016,42.66546,0.01922093258180813
CC(=O)N1CC(C)N1C,43.5016,41.85775,0.03778826666226436
CCC1(C)CCCC(=O)C1,43.5016,44.38369,0.020277182456992164
C#CC(CCN)OCC=N,43.5016,43.635174,0.00307054907422758
CCNNCCCC(=O)C#N,43.5016,44.677544,0.02703219284202685
CCC1NCCC2CC1C2O,43.5016,43.645176,0.0033004747834076732
C#CC#CCC(C)C=O,43.5016,40.111847,0.07792249195827
CCC12CC1C2C1CC1,43.5016,39.841026,0.08414802429905244
CC1C2CCC(C)C23CC13,44.4913,42.062546,0.05458941913661356
C#CCNOCC1(N)COC1,44.4913,44.074486,0.009368443295462455
COCC1OCC1(C)O,44.4913,41.488544,0.06749084733169573
CCC1NC(C)CC1=O,44.4913,40.278584,0.0946862976219772
C#CCNCCC(N)C#C,44.4913,44.818123,0.007345770156626772
COCCCCNC=O,44.4913,42.56643,0.04326398333643676
CCCC#CCCCCOO,48.1452,47.460075,0.014230382708598862
