SMILES,des_cv,pred_cv,Err_pred_des
CCC1C2CC(O)C1C2,35.0185,34.996326,0.0006331954100489724
CC1C2CC3(CCN13)C2,35.0185,32.39768,0.07484105900469358
C#CC(CC)CC=O,31.9303,33.82207,0.059246893246836206
CC1NC1NC1CCC1,31.9303,35.02863,0.09703414321126068
C1=CN=NCCCN=N1,31.9303,28.103127,0.11986024165513925
CN1C=CC2(O)C(N)C12,31.9303,34.539238,0.0817072804224896
CCNNCOCC#N,24.157,35.676567,0.47686248613804355
OCCCc1nnco1,24.157,31.209377,0.29193928421651527
N#CCc1nnco1,24.157,23.278482,0.03636699767629304
N#CC1=CCCC1,29.7037,23.21215,0.21854346180002937
CCC1NC1C1OC1O,38.6072,34.64688,0.10257980108592113
C=C(CC)C(C)OC,42.0362,36.58853,0.1295946947121618
C#CC(O)C(C)O,42.0362,29.737572,0.292572313474848
O=CCCC1CCN1,21.2984,30.526669,0.4332845917338384
N=C1C=NOC=NC=N1,21.2984,25.351986,0.19032349525769462
O=CC1NCC2CCC21,29.5175,31.169456,0.055965325042215484
C#CC1OC1COO,29.5175,28.321947,0.04050318970853487
C1CC(C2COOC2)C1,29.5175,30.939892,0.04818808554876086
CCCCCOC,28.1138,35.705288,0.27002710175606315
N#CC1CCC(O)CN1,28.1138,32.63193,0.16070866638204864
N#CCN=C1CC=CO1,28.1138,28.906458,0.02819461975972566
C#CC1(CC)CO1,35.6466,27.614109,0.22533680521265306
CCC1CC(CN)O1,25.3647,32.81748,0.2938248108564912
CC1=C=C(C=O)C1,26.1845,24.073019,0.08063858283679425
C#CC1=CCCCO1,26.1845,28.124697,0.07409714646326579
C#CC#CC1CC1CO,36.2045,34.729965,0.04072794238393198
COCC(O)C1CCO1,36.2045,35.416817,0.02175650232910886
C#CC(CCC)CCC,34.2884,41.832146,0.22000868197168622
CC12CC1C2CC=N,34.2884,30.688482,0.10498937586630185
C#CC1=CCCNN=C1,22.3744,30.655102,0.37009715461076254
O=CC1=CC=C2OC12,22.3744,23.753532,0.06163885555223681
CCNC(NC)OC,31.1243,37.46345,0.20367209497074779
CC(=N)N(C=O)CO,40.2502,31.178276,0.22538829466656765
CCCC(O)CC(C)C,40.2502,42.166817,0.047617569886007564
O=C1CCCC2CCC12,24.5581,31.075212,0.26537527246153797
C1=Cc2nncnc2C1,30.7481,23.400204,0.23897074275047941
C#CC1=CCC(O)C1,38.0657,29.599293,0.22241564570920924
CCC1=CC1C(C)C,38.0657,35.497913,0.06745670352585914
C#CCC(CO)CCC,33.0802,40.42047,0.22189319264715004
N=C1NC2=CC1(N)O2,33.0802,26.069075,0.21194325818050355
CC1C=NC(O)=CC1=N,33.0802,31.944267,0.034338750281158494
N=c1cnocc1N,29.5248,25.532541,0.1352171301744833
N#CC1=NCC(O)C1,29.5248,26.884302,0.08943321752282056
O=CC1=CC2CCOC12,29.5248,27.442852,0.0705152271898989
CCC1CC(=NO)N1,29.5248,31.280264,0.05945726645927617
C#CC#CC#CC=C,35.0818,28.641176,0.18358874904494976
CC(C)C#CC#CC#N,35.0818,34.07012,0.02883769461268471
COCC1(N)CC1,26.0686,29.72834,0.1403888259793691
OCc1ncnnn1,26.0686,22.597713,0.13314433953265675
N=c1cnoncc1=O,21.3333,26.464066,0.24050501102772712
CC(=O)C(C)C(=O)OO,41.3399,33.66562,0.18563859863027304
C#CC(=C)C(O)CC,41.3399,33.995758,0.17765262962318185
CCc1ncco1,22.3575,22.975883,0.02765888332267548
CCC1CC(=O)C1CC,41.458,37.24917,0.1015203725216823
CCC1CCC1CO,24.3586,34.307293,0.40842630275272074
CC1N=CN(C)C1=O,26.7993,28.798775,0.07460921439135658
N#CC1=CCOCC1,26.7993,26.121378,0.025296259792371805
N=c1cccnnc1,26.4034,24.46902,0.07326250242370838
CCCC1CCC2NC12,26.4034,34.650146,0.31233653561189084
O=CC1=C2CNC12,23.0362,21.814318,0.05304183401572007
N#CC1C=CN=NN=N1,23.0362,26.282875,0.14093796116699608
Cc1noc(C)n1,23.0362,22.774544,0.01135848090366335
CCC1(C)CC1(O)CO,41.2494,40.830814,0.010147678231143624
