SMILES,des_cv,pred_cv,Err_pred_des
CC(C)(N)N,20.9917,24.494137,0.166848650195207
N=C1C=CN=CC1O,21.0283,25.206127,0.198676410682178
CC1N=NC(CN)=CO1,21.0948,32.36423,0.534227919184782
N#CC1CC2CC12,21.1084,22.070194,0.04556452617843
CC1=NN=C2ON=CC12,21.1529,24.477568,0.157173154
C1=CN=NC=CN=NC1,21.1869,26.22417,0.237754021816049
N=C1C=COC=NN=C1,21.2211,26.829048,0.264262840132617
N#CCc1ccco1,21.2393,24.138817,0.136516591106868
O=CC1C=CN=CO1,21.2488,22.398594,0.054111009
O=c1cc(F)nco1,21.2762,21.38665,0.005191250573374
C1=NC2CCOC2N=C1,21.3724,27.78504,0.300043041573871
C1=NC=NN=NC=N1,21.4072,21.30488,0.0047797
O=C1NCN2NC2N1,21.4436,22.612331,0.054502556
N=c1cc(F)c(O)no1,21.4436,27.815508,0.297147307
N#CC1CC1=N,21.5437,21.046856,0.023062148
CC1N=NC=NN=N1,21.5437,26.618645,0.235565154
CN=C1OC1N,21.5845,23.592419,0.093025952449874
O=CC1N=NC=CO1,21.7852,23.370373,0.072763757
C1=Cn2cccc21,21.8134,21.06784,0.034178991
O=CC1=C2NN2CC1,21.8134,24.847607,0.139098307
CC1=CN=NC=NN=N1,21.8497,25.848988,0.183036269575587
C1C2C3CN1CC1C2C31,21.9319,27.932608,0.273606391
N=CC1=C2CNCC12,21.946,25.816496,0.17636452635495
Cc1nccnn1,21.9758,21.227392,0.034055998113594
O=CC1NCCN2OC12,21.9779,28.50667,0.297060684
CC1COC(C)C1,22.001,28.520105,0.296309502383459
COCC1OC1=O,22.0195,24.618944,0.118051916169342
N=CC1CC2CNC12,22.1438,26.954613,0.217253259690459
Cc1nncnn1,22.1872,21.183048,0.045258155680257
NC1C=NC2=CCC2=C1,22.2311,28.920368,0.300896852
CC1=Cc2nnnnc21,22.4041,25.824839,0.152683616
N=c1ccncnn1,22.4172,22.447159,0.001336420849908
CC1CCCO1,22.435,22.39874,0.001616190397476
NCC1=NC=CON=C1,22.5287,28.53624,0.266661619357683
Cc1ccc(N)nc1N,22.5374,33.1139,0.469286608
N#CC1=NOC=NC1,22.5601,22.074171,0.021539311
CC=C1N=CN=NN=N1,22.6131,26.65047,0.178541232013416
C#CCC#C,22.6517,21.132874,0.067051323514074
CC1=NN=CN=NN1,22.687,23.908606,0.053846079
O=CC1=C2CC12,22.6912,20.981794,0.075333417479031
N=C1C=CN=NON=N1,22.7171,26.158487,0.151488848486219
O=C1CC2NCNC2O1,22.7602,27.20701,0.195376578
O=CC12CCCOC1N2,22.7602,29.988617,0.317590223
O=CC1CC2CCC12,22.801,27.351994,0.199596226515987
NCc1ncnc(O)n1,22.8036,28.596012,0.25401305563501
C1CC2COC2CO1,22.8818,26.835482,0.172787177742868
