SMILES,des_cv,pred_cv,Err_pred_des
CCC1CCC(COC)C1,44.7006,42.260887,0.0545789733024592
C=CCCC#CCCC,44.7006,39.597557,0.11416050192008402
CCC1CC(N)CC1O,44.7006,38.746803,0.13319276958941478
CCC(C)CONC=NC,44.7006,43.305992,0.031198862510462
CCNC1CC2(C)CC12,44.7006,37.919537,0.15169960603266688
CCCC1(OC)CC1,44.7006,35.832497,0.1983889110422141
CCNC#CC(O)CC,44.7006,40.420525,0.09574984234735177
CCCC1CC2CCC(C1)O2,44.7006,39.76652,0.11038058876486176
CCCC(O)=NCCCO,44.7006,43.765137,0.02092730928108351
CCCC#CN(C=O)CO,44.7006,39.64056,0.11319847719837131
CC1C=CC(CN)N1C,44.7006,37.009995,0.17204703053569892
CCC1NCCC1OC#N,44.7006,38.24276,0.14446876094303338
C#CC1(CN)CCCC1,46.1105,37.107273,0.1952532915104664
C=C(COC)C(C)CC,46.1105,41.565346,0.09857091629541744
CCOCCCC#CCOC,46.1105,43.686363,0.05257233774921456
N#CCNC1CCCC1O,46.1105,36.925896,0.1991868296609673
CC1NCCCC2OCC12O,46.1105,40.0487,0.13146249931592657
COCC(C)CC1CCC1,46.1105,42.201454,0.08477561157225243
CC(CO)C1OC1(C)O,46.1105,39.342083,0.14678689284881058
CCC1CCC1OCC=O,46.1105,39.813004,0.13657402240185942
CCNN=CC(O)C(O)C=O,46.1105,40.751053,0.11623051460198196
C=C(C)C(CN)OCC,46.1105,40.409294,0.12364224789542583
CCC1NCCC2CC2O1,46.1105,38.259613,0.17026245568559495
CCCC1COC(CO)CO1,46.3317,42.533707,0.08197396890165773
CCNC1OC1CC(N)CO,46.3317,44.82328,0.032556967810966175
CCCC(COC)OCCO,46.3317,45.072124,0.027186041496401515
CCNCCCCCO,46.3317,42.60153,0.08051014385993582
CCCC#CCOCCCO,46.3317,44.892677,0.031059138621528926
C#CCNCCC(=C)C,46.3317,39.027138,0.1576579802522321
COCC(CCCO)OC,46.3317,43.478645,0.06157889037727877
CCCC1CN2CCCCC12,46.3317,40.758316,0.12029310299343507
CCC1OCC1NCC=O,46.3317,39.04224,0.15733201797425375
CCC1CCC2CC1CC2O,44.5025,41.169537,0.07489384662488233
CCCC1CCCOCCC1,44.5025,44.02751,0.010673297080395714
CCC1=NC=NC=NC=C1C,44.5025,37.362976,0.1604297269991854
C#CC1CCC1CCC,44.5025,37.94657,0.1473159631459433
CC(=N)CCOCCN,44.5025,39.806595,0.10552003036609596
CCC1CC(CO)C1O,44.5025,38.67621,0.13092054387745067
CCC1NC=CCCC1O,44.5025,40.190483,0.09689381285856478
CC(=O)C(O)CC(C)O,44.5025,38.82424,0.12759414329119498
CCCNNCCC1CCO1,44.5025,42.364483,0.048042629523315006
CCCC#CCCNCC,44.5025,41.01239,0.07842502922939718
CCC(CC)CCCCN,44.5025,45.746994,0.02796458667613482
CCNC1CC1C(=N)COO,44.5025,41.164177,0.07501428142423525
C=CC1(CO)OC1OCC,44.5025,40.310722,0.09419195885457624
CCC#CNC1CCC1CO,46.4401,44.05522,0.05135386104644076
CCCN1CC2CC2C1C,46.4401,40.141167,0.13563565351901227
NC1CC(=O)CC1CCO,46.4401,39.274292,0.1543021657535729
CCNN1CCCCC1C,46.4401,42.993023,0.07422630617287278
CC1C=NC(O)CN1CC=O,46.4401,39.360096,0.15245453868998554
CC1NNCC2COCC1C2,46.4401,38.47797,0.1714494558949913
CCC1NCC2CC(C)C21,46.4401,41.80809,0.09974159810248176
C#CC(O)CC(O)CC,46.4401,40.09243,0.13668510371971437
CCCC1CCCCO1,46.4401,37.17218,0.19956718060940332
CCC(CO)CCCCOC,46.4401,46.014687,0.00916047587165714
CCC(CCO)COC,43.1607,41.80217,0.03147609283897877
CCC1CCC1COC,43.1607,40.21849,0.06816871365418219
CCCC1NCC(C)C1C,43.1607,42.963455,0.004570009286334235
C#CC#CCCC(C)O,43.1607,38.255882,0.1136408291991651
C#CC1OCCCCC1C,43.1607,39.145653,0.09302553547565041
CCCC(CCCO)COC,43.1607,45.83861,0.062045138350008334
CCCC#CC(N)C(N)CO,43.1607,44.427742,0.02935638218088522
OCC12CCCCCC1C2,43.1607,38.949043,0.09758082528953926
CCCC#CCCCC=O,46.5733,41.4197,0.11065566273898154
CCCC(CCC=O)NCC,46.5733,45.862656,0.015258621578276945
C#COC(CC)CCC,46.5733,40.76573,0.12469737356976134
C#CCCC(O)COC,46.5733,39.310696,0.15593922594719814
CCNC(CN)NC(C)C=O,46.5733,43.581127,0.06424652823080941
CCC1(CC)CC(N)C1,46.5733,41.44535,0.1101049174747623
CCCNN(C=O)C(C)C=O,46.5733,41.41432,0.11077115215339992
CCCC1CNC2CCOC12,46.5733,40.43554,0.1317871130968717
COCC1CCOCCO1,46.5733,38.061928,0.1827521821427695
C#CC#CCOCOCC,46.5733,39.481216,0.15227788388059124
CCCCC(C)CCOO,46.5733,44.01014,0.05503497786645936
CCCC(C)COOC.N,46.5733,44.21706,0.050592075521568684
CCC1(CCN)CC1O,45.5361,39.834946,0.12520075986500953
COCC(CCCO)COC,45.5361,45.76754,0.005082560386755699
CCC1=CCCC(C)CO1,45.5361,40.29923,0.11500482763756903
CCCC(=O)C(C)CC,45.5361,41.97734,0.0781524834528607
CCN1CCC1OCC=N,45.5361,39.600685,0.13034526189926435
CCC=NNCC(=O)C#N,45.5361,36.89422,0.18978088934220935
CCCC(CCC)CCO,45.5361,45.450935,0.001870266365157893
C#CCC1CCC(C)C1,45.5361,37.776028,0.1704158309683227
C=COCCC(C)COC,45.5361,42.7631,0.060896746308749354
CCCOCCC1C=NC1,45.5361,39.549423,0.13147100393372643
COCC#CCC(O)CO,45.5361,41.30762,0.09285992866764461
C#CC(C)(C)CNNC1CC1,45.5361,41.883965,0.08020307978561579
COCC#CCNCCOC,42.3687,43.474327,0.026095374354236662
CCC1=NC=NC=NC=C1N,42.3687,36.98892,0.12697537794543232
COC(C)CC(C)=O,42.3687,35.734413,0.15658462150189506
CCCC(O)CNCCO,42.3687,43.535187,0.027531804553317146
CCCC1CC(=O)N1C,42.3687,37.151203,0.12314507748603142
COCC1CCCCC1,42.3687,36.894447,0.12920511305137616
CCN=CCCCCC#N,42.3687,41.241512,0.02660425506130735
CCNCCCCCN,42.3687,43.388493,0.024069480164095637
COCC1CCCCCC1,42.3687,40.62919,0.04105652197028327
CCOC(CCO)COC,42.3687,43.57735,0.02852696958969903
CCC12CC1(C)C2NC,42.3687,36.398315,0.14091498134973454
CCCCCCCCC=N,43.9961,43.536533,0.010445622323049266
CC1=CCC1OCC(O)CO,43.9961,42.096027,0.04318729673158349
COC12CC(OO)CCC1C2,43.9961,40.016964,0.09044292656075797
CCC1OCOCCCC1O,43.9961,43.51426,0.010951894863887758
CCC#CCC1(O)C=CC1,43.9961,38.581192,0.12307699962947707
CC1CNCCCOCC1=O,43.9961,41.267975,0.062008340432092246
C#CCNCCCCO,43.9961,39.553444,0.10097840697945028
CCC1CC(C)CC1O,43.9961,39.609802,0.0996974221330129
CCCC1CC1CCCC=O,43.9961,43.913853,0.00186942270677646
CCC1C(C)CC2OC21,43.9961,36.553856,0.16915690490756918
CCC1CCC(COC)C1,43.9961,41.943512,0.046653863344918604
COCCCCCCN,43.9961,40.8246,0.07208592989545519
COCCNCC(CO)CO,43.9961,44.560356,0.012825139958694528
COCC(CCO)CCO,43.1031,43.576904,0.01099234850567598
CCC=NCCC1OCCO1,43.1031,40.672215,0.056396999100838625
CCC12CCC1NNC2C,43.1031,38.69223,0.10233300563974802
CCN1OC1NCOC=O,43.1031,37.381783,0.13273563776762498
CCNC1CC12CCC2O,43.1031,41.016426,0.04841122595762756
CCC1NCCC(=O)C1C,43.1031,39.971672,0.07264971526165238
